0.16381,0.169096,0.174113,0.179915,0.185733,0.185808,0.177174,0.164562,0.154187,0.147717,0.142515,0.139314,0.139945,0.142692,0.146367,0.149558,0.150632,0.148331,0.14354,0.138406,0.132888
0.161564,0.165463,0.170556,0.178343,0.186103,0.188273,0.182987,0.173444,0.164986,0.158901,0.154087,0.150766,0.150137,0.151164,0.15282,0.153987,0.153496,0.149628,0.142401,0.135391,0.129554
0.159165,0.162097,0.168,0.178413,0.189051,0.194675,0.193837,0.187952,0.181281,0.175949,0.171893,0.168598,0.165539,0.163256,0.161249,0.159332,0.156577,0.151129,0.142753,0.134294,0.127521
0.157652,0.160492,0.168215,0.181859,0.19598,0.205959,0.210209,0.20987,0.206232,0.201558,0.196952,0.191573,0.18455,0.177208,0.171044,0.165371,0.160076,0.153683,0.145497,0.136788,0.128471
0.158894,0.162463,0.173146,0.189932,0.20786,0.222233,0.232762,0.239672,0.241485,0.237446,0.22955,0.218384,0.204923,0.192359,0.181665,0.172365,0.164414,0.157651,0.150928,0.14256,0.132571
0.164041,0.169438,0.182932,0.202489,0.22359,0.242986,0.261225,0.277603,0.286796,0.284154,0.27044,0.249986,0.228007,0.209038,0.194341,0.181419,0.170751,0.163415,0.157823,0.150366,0.139282
0.171677,0.179455,0.194651,0.215881,0.240256,0.266088,0.294292,0.322306,0.34112,0.341382,0.322042,0.290464,0.257437,0.230229,0.209779,0.192527,0.178557,0.16971,0.164524,0.157855,0.14717
0.177615,0.187518,0.204131,0.226676,0.254588,0.288709,0.329213,0.370753,0.401225,0.407025,0.383716,0.34163,0.296035,0.257437,0.227872,0.20464,0.186906,0.175689,0.169521,0.163801,0.154389
0.179014,0.190494,0.207824,0.232232,0.265312,0.309036,0.362782,0.419116,0.463009,0.475995,0.450766,0.39936,0.340761,0.288495,0.246985,0.21607,0.194334,0.1805,0.172954,0.167725,0.159499
0.176251,0.188128,0.205928,0.232842,0.271731,0.325132,0.390693,0.460551,0.517272,0.538206,0.513399,0.454849,0.38492,0.3194,0.265524,0.226592,0.200629,0.1842,0.175246,0.169882,0.162239
0.171236,0.182892,0.201133,0.229911,0.273496,0.332988,0.406287,0.48464,0.550483,0.579588,0.558545,0.498055,0.421118,0.346273,0.283175,0.236814,0.205863,0.186653,0.17638,0.170549,0.163261
0.16563,0.177574,0.195527,0.224494,0.268295,0.328706,0.402679,0.482455,0.552428,0.589314,0.576197,0.520493,0.444075,0.366065,0.298418,0.246589,0.210827,0.18875,0.176668,0.170038,0.162921
0.160685,0.172596,0.189678,0.21571,0.255633,0.311195,0.379311,0.453864,0.522746,0.565622,0.563818,0.519274,0.450453,0.375917,0.308502,0.254225,0.215005,0.19014,0.176235,0.168904,0.161683
0.15655,0.167837,0.182739,0.20399,0.23691,0.283699,0.342539,0.408322,0.472036,0.516829,0.525645,0.495428,0.439372,0.373952,0.311235,0.257942,0.217706,0.191155,0.175724,0.166711,0.158701
0.152603,0.162463,0.174356,0.19008,0.214685,0.251591,0.300011,0.356437,0.41274,0.455659,0.470362,0.452951,0.411768,0.359418,0.305406,0.256628,0.218132,0.191558,0.175321,0.164668,0.155875
0.148911,0.156528,0.165055,0.175677,0.191987,0.218875,0.257425,0.304111,0.352377,0.390756,0.407269,0.398834,0.371761,0.333973,0.29178,0.250903,0.216447,0.191861,0.175586,0.164461,0.155747
0.144482,0.150738,0.156761,0.16307,0.17238,0.190045,0.21852,0.255348,0.294808,0.327638,0.344371,0.342762,0.326924,0.301867,0.271888,0.240822,0.213185,0.191749,0.177284,0.167401,0.160107
0.139623,0.145931,0.15121,0.15446,0.158325,0.168558,0.187828,0.214581,0.245071,0.272203,0.288553,0.292255,0.285151,0.270051,0.250577,0.229487,0.208774,0.19154,0.179466,0.172013,0.167046
0.135466,0.142489,0.148332,0.150653,0.151076,0.155722,0.167115,0.18472,0.206963,0.228425,0.243662,0.250838,0.250086,0.24349,0.23322,0.220114,0.205161,0.190972,0.180978,0.175654,0.172647
0.132376,0.140251,0.146948,0.149639,0.148892,0.149439,0.154584,0.165376,0.180872,0.197739,0.211699,0.220385,0.223581,0.223634,0.220854,0.214254,0.203171,0.190475,0.180985,0.176899,0.174808
0.130448,0.138524,0.14581,0.149424,0.148202,0.146888,0.148425,0.154463,0.165338,0.178649,0.191586,0.201117,0.206619,0.210385,0.212496,0.210339,0.201927,0.189833,0.180675,0.177433,0.175783
