0.0475987,0.0513128,0.0542152,0.0548248,0.0524568,0.0480652,0.0434675,0.0402296,0.0387728,0.0390814,0.0414175,0.0461349,0.0528834,0.0604366,0.0676213,0.0739728,0.0789274,0.0816751,0.0823588,0.0821373,0.0822499
0.049114,0.0497136,0.049928,0.049214,0.0469593,0.0434645,0.0400694,0.0379306,0.0374798,0.0386892,0.0416769,0.046535,0.0526908,0.0590346,0.0648917,0.0705424,0.0758149,0.0792479,0.0800701,0.0793465,0.0788458
0.0508674,0.0484626,0.0461494,0.0442046,0.0419485,0.0393093,0.0372349,0.036657,0.0377947,0.0404883,0.0444909,0.0493162,0.0543494,0.058844,0.062841,0.067245,0.0720449,0.0755488,0.0763793,0.075496,0.0748239
0.0522538,0.0475857,0.0434267,0.0405207,0.038307,0.0366582,0.0363044,0.0380488,0.0419346,0.0473474,0.0530242,0.0576612,0.0606148,0.0620387,0.0630902,0.0652724,0.0687035,0.0715739,0.0724142,0.071827,0.0713512
0.0528487,0.0470204,0.0419492,0.0387116,0.0370359,0.0369145,0.0393218,0.0452799,0.0547146,0.0656406,0.0744284,0.0780706,0.0764451,0.0719764,0.0678319,0.06623,0.067176,0.0687894,0.0694903,0.0693279,0.0690984
0.0523904,0.0465046,0.0415362,0.0388131,0.0384965,0.0411882,0.0487845,0.0635311,0.0852578,0.108483,0.123468,0.1235,0.110773,0.0936756,0.0795591,0.0714598,0.068511,0.0681454,0.0682868,0.068299,0.0680817
0.0511281,0.0460645,0.0420989,0.0406674,0.0427368,0.0502262,0.0674389,0.0998756,0.147693,0.197477,0.224872,0.214703,0.176317,0.132724,0.0998834,0.0809825,0.0723129,0.0691374,0.0681891,0.0679797,0.0675469
0.049898,0.0461409,0.0436615,0.0441099,0.0495091,0.0641572,0.0970281,0.160016,0.25499,0.353821,0.402969,0.370763,0.282705,0.19137,0.127636,0.0928342,0.0767198,0.0701765,0.0679323,0.0673267,0.0664748
0.0496736,0.0472895,0.0464188,0.0489159,0.0581526,0.0816437,0.134922,0.239375,0.400159,0.568403,0.646966,0.579943,0.41887,0.26101,0.157183,0.103594,0.0796463,0.0699463,0.0665891,0.0655757,0.0643466
0.050826,0.0497285,0.0502212,0.054514,0.0672194,0.0989469,0.171256,0.314543,0.53722,0.770404,0.874555,0.77086,0.538131,0.317732,0.178256,0.109304,0.07959,0.0678187,0.063726,0.0624803,0.0613166
0.0530218,0.0531013,0.0546256,0.0599844,0.0746223,0.110608,0.191798,0.351265,0.597415,0.852837,0.962271,0.839965,0.577301,0.332803,0.180748,0.107034,0.0759051,0.0637442,0.0595471,0.0584773,0.0580725
0.055578,0.0566975,0.0588045,0.06428,0.0784791,0.11265,0.187668,0.330755,0.546196,0.764724,0.853537,0.742067,0.510766,0.296135,0.162122,0.096723,0.0690428,0.0582925,0.0548098,0.0544383,0.0552885
0.0579199,0.0597854,0.062025,0.0666467,0.0781855,0.105338,0.162661,0.267107,0.41766,0.564463,0.619484,0.538948,0.377734,0.226828,0.130223,0.0815871,0.0605341,0.0525477,0.0504316,0.0511099,0.0532551
0.0600514,0.0621078,0.0638774,0.0669887,0.0747428,0.09288,0.129678,0.193027,0.2791,0.358211,0.383923,0.33569,0.24354,0.155724,0.0971185,0.0661289,0.0523921,0.0475926,0.0471457,0.0488275,0.05191
0.0621512,0.0639163,0.0647877,0.0660792,0.070116,0.0802665,0.100488,0.133318,0.174907,0.210112,0.21857,0.192885,0.146954,0.102305,0.0710265,0.0536179,0.0459573,0.0440519,0.0451258,0.0476792,0.0512536
0.0645275,0.0658059,0.0656497,0.0652028,0.0662778,0.0707351,0.0801161,0.094786,0.112049,0.125054,0.125893,0.112443,0.090708,0.0694795,0.0540582,0.0452488,0.0417626,0.0419664,0.0442077,0.0473603,0.0511917
0.067162,0.0683647,0.0675663,0.0657267,0.0645321,0.0651784,0.0681636,0.0732685,0.0789228,0.0822224,0.0802853,0.0726626,0.0619631,0.0519043,0.0446799,0.0407256,0.0397645,0.0412165,0.0441318,0.0476136,0.0513777
0.0698469,0.07165,0.070877,0.0681651,0.0651292,0.063014,0.0622475,0.0625654,0.0629543,0.0621738,0.0592774,0.0542475,0.0485088,0.04369,0.0406929,0.0394992,0.0399753,0.0419714,0.0449858,0.048313,0.0515558
0.0720887,0.0750551,0.0750007,0.0718562,0.0672699,0.0629724,0.0599256,0.0579486,0.0560444,0.0535018,0.0501519,0.0463451,0.0429933,0.0409367,0.0403987,0.0410372,0.0424946,0.0446027,0.0471297,0.0496945,0.0519828
0.0736644,0.0776562,0.0784232,0.0752516,0.069572,0.0636615,0.0592432,0.0563249,0.0536234,0.0504025,0.0468637,0.0436504,0.041599,0.0412706,0.0425254,0.0446947,0.0469952,0.0489608,0.0505448,0.0518825,0.0529144
0.0748236,0.0786868,0.0795743,0.0764313,0.0703601,0.063715,0.0587443,0.0556493,0.0529822,0.0497774,0.0462645,0.0433682,0.04208,0.0429144,0.0455944,0.0490936,0.0521321,0.0538932,0.0545213,0.0546112,0.0544948
