0.0192449,0.0192317,0.01795,0.0165801,0.0156538,0.014888,0.0142751,0.013583,0.0122786,0.010913,0.0106471,0.0117181,0.013892,0.0165072,0.0176922,0.0169825,0.0171982,0.0205725,0.0246179,0.0249931,0.0214619
0.0177323,0.0185728,0.0181021,0.0165986,0.0145372,0.0128965,0.0122784,0.0119627,0.0111332,0.010119,0.0100639,0.0114758,0.0141624,0.0168237,0.0172606,0.0159719,0.0165273,0.0207181,0.0259228,0.027373,0.0239776
0.0162343,0.0175157,0.0181153,0.0169549,0.0142001,0.0118725,0.0110065,0.0108147,0.0102227,0.00932516,0.00915618,0.0106131,0.0138597,0.0170721,0.0174154,0.0157007,0.0156502,0.0186596,0.023065,0.0255487,0.0244667
0.0151467,0.0160326,0.0167261,0.0158151,0.0133878,0.0111808,0.010151,0.00978261,0.0092418,0.00855198,0.00840408,0.00968984,0.0126588,0.0155492,0.0161281,0.0151251,0.0152499,0.0171713,0.0199604,0.0223806,0.0236447
0.0145932,0.0149889,0.0150858,0.0141167,0.0123436,0.0106725,0.00957443,0.00897098,0.00871313,0.00877769,0.00921995,0.0103206,0.0120545,0.0134794,0.0139732,0.0145052,0.0161621,0.0180682,0.0193471,0.0205548,0.0224097
0.014774,0.0153749,0.0151086,0.0137326,0.0119501,0.0105877,0.0098598,0.0100389,0.0115689,0.0140495,0.0160424,0.0164074,0.0153952,0.0139086,0.0131953,0.0146112,0.0179236,0.020479,0.0205677,0.0199822,0.0206664
0.0159591,0.017447,0.0173267,0.0152822,0.0127441,0.0114023,0.0120828,0.015954,0.0248816,0.037254,0.0448816,0.0409649,0.0296087,0.0194812,0.0146604,0.0152442,0.0192254,0.022305,0.021811,0.01975,0.0189287
0.0182558,0.0206994,0.0208373,0.0179573,0.0144931,0.0135554,0.0176199,0.0320138,0.0662723,0.116537,0.145472,0.122463,0.0723411,0.0349918,0.0189603,0.0159718,0.0188013,0.0217207,0.0213598,0.0191493,0.0179761
0.0212076,0.023834,0.0237254,0.0201653,0.0163944,0.0167305,0.0268024,0.063269,0.160603,0.315146,0.403579,0.323673,0.168322,0.0655489,0.0265582,0.016949,0.0171868,0.0191705,0.0193034,0.0180768,0.0175224
0.0229572,0.0252166,0.0249497,0.0214492,0.0179842,0.0198209,0.0367206,0.102151,0.291998,0.609515,0.791387,0.618013,0.29991,0.103753,0.0353955,0.0184057,0.016104,0.0172471,0.0179559,0.0176556,0.0174047
0.0218659,0.0240725,0.0243641,0.0218204,0.0190771,0.021715,0.0420541,0.122734,0.361492,0.764165,0.992093,0.767243,0.365451,0.123084,0.0404819,0.0198647,0.0162742,0.0171782,0.0184744,0.01851,0.0177039
0.0192463,0.0214518,0.0223939,0.0211615,0.0194222,0.0220008,0.0400636,0.108348,0.299769,0.609554,0.778687,0.604874,0.296477,0.106117,0.0383384,0.0203654,0.0169174,0.0178713,0.0194516,0.0192031,0.0174561
0.0171441,0.0192247,0.0206726,0.0203791,0.01921,0.0209848,0.0332181,0.0745866,0.177125,0.328561,0.405408,0.320058,0.168815,0.069778,0.0308642,0.0192912,0.0167572,0.0174853,0.0186636,0.0179662,0.0158283
0.0162417,0.0179728,0.0195792,0.0196686,0.0185904,0.0193339,0.025949,0.0452975,0.0856359,0.137546,0.160579,0.130217,0.0771348,0.0394898,0.0226645,0.0168782,0.0153877,0.0156949,0.0161413,0.0152904,0.0136989
0.0172682,0.0180548,0.0188231,0.0186167,0.0175966,0.0176812,0.0207588,0.028483,0.0413867,0.0550004,0.0593711,0.0498691,0.0343782,0.0226044,0.0166492,0.014309,0.0136332,0.0137078,0.0137175,0.0130303,0.0122011
0.0210355,0.0202791,0.0192701,0.0181619,0.0169635,0.0165802,0.0179437,0.0210213,0.0244751,0.0264974,0.0257902,0.0224101,0.0181572,0.014992,0.0133684,0.0126857,0.0124786,0.0125041,0.0123806,0.011881,0.0115583
0.0259884,0.0237549,0.0210353,0.0189268,0.0172995,0.0163023,0.0166565,0.0180339,0.018626,0.0174155,0.0153764,0.0137306,0.0126734,0.0121032,0.0120048,0.0121348,0.0123276,0.012413,0.0121469,0.0116802,0.0115437
0.027685,0.0254984,0.0226307,0.0204514,0.0186619,0.0170406,0.0162284,0.0163109,0.0159369,0.0141565,0.0122277,0.0115523,0.0116933,0.0117566,0.0118272,0.012247,0.0129354,0.0131946,0.0127549,0.012246,0.0121772
0.0248833,0.0247223,0.0238413,0.0227744,0.0213088,0.0191843,0.0169993,0.0153722,0.013978,0.0123648,0.011391,0.0121054,0.0132911,0.013192,0.0123918,0.0124952,0.0134161,0.0138498,0.0134853,0.0133509,0.0136638
0.0217926,0.0239878,0.0252759,0.0253662,0.0244313,0.0223148,0.019185,0.0158662,0.0131916,0.0115163,0.0114393,0.0135513,0.0157577,0.0151834,0.0131675,0.0124934,0.013124,0.0136196,0.0139429,0.0148848,0.0159772
0.02145,0.0242271,0.0255993,0.0256686,0.0252557,0.0241115,0.0212721,0.0172144,0.013555,0.0115654,0.0117325,0.0141948,0.0166642,0.0160158,0.0136449,0.0125124,0.0126737,0.0133616,0.0147443,0.0168188,0.0184551
