0.156257,0.154055,0.151304,0.150079,0.149773,0.149452,0.147939,0.14481,0.141947,0.140204,0.13913,0.136405,0.132589,0.1284,0.126102,0.124032,0.122255,0.121382,0.122307,0.124466,0.128028
0.156918,0.155211,0.154102,0.154813,0.15605,0.156369,0.154986,0.151875,0.149059,0.148005,0.147252,0.145742,0.142146,0.138249,0.135319,0.132863,0.129395,0.127044,0.126459,0.127732,0.129701
0.158837,0.157976,0.158612,0.161627,0.165382,0.166879,0.166139,0.163512,0.161138,0.160324,0.160161,0.158496,0.155557,0.151985,0.14886,0.144641,0.139925,0.135742,0.134037,0.133938,0.134587
0.162897,0.162966,0.166263,0.172499,0.178335,0.182005,0.182399,0.181237,0.179951,0.179782,0.179932,0.178564,0.175564,0.17131,0.166764,0.160854,0.153899,0.147558,0.143679,0.1423,0.141395
0.168877,0.171018,0.177473,0.187327,0.196148,0.201711,0.204006,0.204598,0.204932,0.206198,0.207035,0.206174,0.202756,0.196691,0.188895,0.179786,0.170133,0.161194,0.154872,0.151418,0.149803
0.177377,0.181795,0.191379,0.20463,0.216779,0.224765,0.228957,0.23148,0.233845,0.236892,0.239037,0.238862,0.234441,0.225565,0.213786,0.200837,0.187925,0.176104,0.167156,0.161664,0.158562
0.187093,0.193504,0.206227,0.222445,0.236974,0.246851,0.252695,0.25705,0.261593,0.267155,0.270728,0.271117,0.265982,0.254442,0.238116,0.220943,0.20533,0.190938,0.179364,0.171734,0.167923
0.195691,0.204378,0.219204,0.237136,0.253533,0.264381,0.271432,0.27784,0.285081,0.291951,0.297495,0.298486,0.292678,0.278796,0.258847,0.238503,0.219788,0.203809,0.190373,0.181521,0.177002
0.200921,0.211324,0.227275,0.24579,0.261902,0.273924,0.28282,0.29202,0.301057,0.310031,0.316225,0.317836,0.311407,0.29582,0.273866,0.251332,0.230923,0.213857,0.200035,0.190257,0.185476
0.200839,0.212853,0.228937,0.246434,0.261833,0.274279,0.285575,0.297763,0.310096,0.320098,0.326798,0.327941,0.320228,0.30398,0.281971,0.258961,0.238653,0.221464,0.207678,0.197963,0.192328
0.197411,0.208534,0.223752,0.240047,0.254493,0.267244,0.279632,0.294484,0.309214,0.320709,0.326547,0.326349,0.318276,0.302657,0.282284,0.261835,0.242441,0.225844,0.212458,0.20284,0.197327
0.191875,0.201437,0.214537,0.229469,0.243236,0.255101,0.268112,0.283301,0.298899,0.309694,0.314203,0.312617,0.305009,0.291501,0.275118,0.25755,0.240992,0.226058,0.21358,0.204518,0.199237
0.185939,0.19254,0.203319,0.217204,0.230304,0.241308,0.252812,0.266261,0.279486,0.287536,0.290031,0.287775,0.281609,0.272233,0.260398,0.247313,0.233769,0.221176,0.210513,0.203214,0.198741
0.179215,0.183142,0.191859,0.204233,0.21632,0.22636,0.235724,0.245022,0.25363,0.258428,0.258242,0.256073,0.25265,0.24731,0.240128,0.231374,0.221795,0.212153,0.204496,0.199509,0.196639
0.17156,0.173674,0.180732,0.191432,0.202073,0.210688,0.217452,0.22314,0.226912,0.227861,0.22566,0.223753,0.222175,0.220452,0.217329,0.212485,0.206682,0.200917,0.196052,0.193105,0.191559
0.164356,0.165457,0.171229,0.179949,0.188978,0.195758,0.200427,0.20301,0.203283,0.201043,0.197632,0.195396,0.195151,0.195387,0.194848,0.193786,0.191072,0.18774,0.184895,0.18289,0.182619
0.159123,0.15975,0.164557,0.171424,0.178223,0.183548,0.186687,0.187662,0.185854,0.18139,0.176966,0.174037,0.174,0.174932,0.176261,0.177065,0.176975,0.175163,0.172313,0.170215,0.169854
0.156676,0.156769,0.159926,0.164904,0.169859,0.174162,0.176726,0.176984,0.174337,0.169273,0.163678,0.159956,0.159089,0.160491,0.163102,0.165329,0.165994,0.164019,0.160196,0.156715,0.15557
0.155805,0.154644,0.155871,0.158704,0.162348,0.166242,0.168756,0.169558,0.167331,0.162776,0.156343,0.151296,0.149875,0.151518,0.154587,0.157121,0.157839,0.154766,0.149236,0.143943,0.141747
0.154808,0.151744,0.150859,0.152161,0.154559,0.158067,0.161202,0.163025,0.16257,0.158761,0.152786,0.147047,0.144577,0.145521,0.148855,0.151756,0.151988,0.147636,0.14092,0.134027,0.13113
0.153703,0.148371,0.145947,0.145497,0.147021,0.149648,0.153214,0.156673,0.158302,0.156732,0.150952,0.144824,0.141796,0.142185,0.144926,0.147836,0.147869,0.143236,0.135788,0.128604,0.125417
