0.100889,0.100101,0.100667,0.102398,0.105353,0.107019,0.1107,0.116102,0.123166,0.128508,0.131446,0.133264,0.136337,0.13999,0.142475,0.143985,0.144046,0.141283,0.138753,0.137536,0.141499
0.100477,0.101567,0.103188,0.106099,0.108884,0.111152,0.113244,0.117699,0.124903,0.132512,0.137172,0.141688,0.147847,0.152737,0.157346,0.157681,0.155489,0.151487,0.148373,0.148984,0.154638
0.102667,0.103872,0.105954,0.109759,0.114143,0.116896,0.118871,0.123266,0.131572,0.13939,0.148102,0.155685,0.163795,0.172458,0.177826,0.177087,0.1728,0.166918,0.163538,0.164294,0.169769
0.105071,0.105646,0.108304,0.112753,0.118976,0.124218,0.129683,0.135344,0.144068,0.154761,0.165664,0.1763,0.187971,0.197827,0.202093,0.199166,0.191323,0.182495,0.176943,0.177082,0.180989
0.106395,0.106546,0.109803,0.116474,0.12431,0.133195,0.143161,0.15324,0.165257,0.178431,0.192043,0.204237,0.21683,0.226594,0.228336,0.220667,0.206967,0.194083,0.185115,0.182024,0.182915
0.108386,0.107569,0.11257,0.120987,0.132291,0.145636,0.161404,0.177998,0.195723,0.212064,0.226893,0.239569,0.249202,0.25522,0.251748,0.237565,0.218144,0.199143,0.186687,0.180428,0.177935
0.110834,0.111769,0.117702,0.12933,0.144661,0.163474,0.186892,0.212018,0.23497,0.254013,0.267555,0.27617,0.281361,0.281209,0.270993,0.25023,0.223306,0.200458,0.184213,0.174595,0.16882
0.11538,0.119333,0.127874,0.14239,0.16207,0.187005,0.218392,0.250282,0.278634,0.296887,0.306592,0.308924,0.307161,0.299549,0.281938,0.255347,0.225714,0.198592,0.179001,0.16619,0.159562
0.122696,0.130947,0.143228,0.16072,0.184313,0.214831,0.251694,0.287819,0.316556,0.331671,0.334349,0.329495,0.319895,0.304437,0.281515,0.253172,0.222083,0.193205,0.171987,0.158425,0.150792
0.133774,0.145853,0.161386,0.181564,0.208229,0.24115,0.279625,0.315197,0.34018,0.348824,0.344171,0.331133,0.31301,0.291509,0.265957,0.23783,0.20915,0.182185,0.162177,0.15015,0.144022
0.14729,0.161547,0.179495,0.201457,0.227983,0.259504,0.294839,0.325498,0.342777,0.344256,0.332878,0.313106,0.289394,0.264818,0.238064,0.21234,0.188557,0.167091,0.151818,0.142425,0.138119
0.159634,0.175391,0.19411,0.216212,0.240792,0.267818,0.294937,0.316038,0.324362,0.319141,0.303163,0.280799,0.255047,0.229337,0.206047,0.183088,0.165456,0.150142,0.141041,0.135188,0.131696
0.169152,0.184841,0.203058,0.223318,0.244329,0.264285,0.281502,0.290929,0.289973,0.280515,0.263075,0.240484,0.216986,0.194314,0.174011,0.156701,0.142728,0.134655,0.129716,0.127834,0.126315
0.17339,0.18815,0.205135,0.222172,0.236686,0.248845,0.255947,0.255783,0.249582,0.237368,0.220788,0.201692,0.181806,0.163396,0.147696,0.135514,0.125779,0.120624,0.119291,0.119415,0.120561
0.173483,0.185873,0.199719,0.212148,0.221166,0.225489,0.224487,0.21838,0.20925,0.197692,0.18271,0.16697,0.151618,0.138626,0.127505,0.118181,0.111875,0.108439,0.108562,0.110889,0.113384
0.169604,0.178095,0.188158,0.195541,0.19962,0.198656,0.192171,0.18354,0.173902,0.163328,0.151547,0.139463,0.128136,0.118963,0.111989,0.105418,0.100483,0.0981603,0.0990333,0.101484,0.105228
0.162888,0.167376,0.173412,0.176673,0.176902,0.173013,0.164341,0.154534,0.144736,0.136392,0.127018,0.118229,0.111109,0.105275,0.100122,0.0957479,0.091883,0.0905135,0.0922319,0.0957155,0.100342
0.156932,0.157735,0.159595,0.159583,0.156994,0.15109,0.142392,0.132531,0.123714,0.115701,0.109329,0.104077,0.100144,0.0959906,0.0920227,0.0891546,0.0861901,0.08645,0.0883745,0.0925458,0.0981571
0.15073,0.149581,0.149001,0.14603,0.140528,0.13348,0.125133,0.116219,0.108002,0.102162,0.0972365,0.0949004,0.0932062,0.0920072,0.0888117,0.0858735,0.0844428,0.0843369,0.0870519,0.0921154,0.0984588
0.145467,0.14291,0.139862,0.134877,0.126773,0.118651,0.111273,0.104245,0.0978702,0.0941883,0.0915789,0.0909855,0.091171,0.0907298,0.0887725,0.0857798,0.0847737,0.0851736,0.0872305,0.0929252,0.0991853
0.140412,0.137172,0.13248,0.12517,0.115613,0.107614,0.101355,0.0963886,0.0935515,0.092106,0.0924988,0.0926439,0.0925949,0.0930116,0.091308,0.0903505,0.0886059,0.0884435,0.0890924,0.0937724,0.0998605
